,lokasi,ulasan,label
103,Bukit Jaddhih,"['Instragram', 'banget', '...', 'cocok', 'suka', 'foto-foto', ',', 'mobil', 'masuk', 'kearah', 'bukit2', 'kapur', ',', 'tiket', 'masuknya', '20', 'ribu', '2', 'orang', 'plus', 'mobil', ',', 'danau', 'dikenakan', 'tiket', 'orang', '5', 'ribu']",1
104,Bukit Jaddhih,"['Baru', 'kali', 'tempatnya', 'Kota', 'Surabaya', ',', 'berhati-hati', 'map', 'google', 'titik', 'lokasinya', 'salah', ',', 'kemarin', 'orang', 'desa', 'kampung', 'bicaranya', ',', 'tempatnya', 'memiliki', 'tanda', 'papan', 'nama', '…']",0
105,Bukit Jaddhih,"['Tempatnya', 'panas', 'akibat', 'terik', 'matahari', ',', 'disarankan', 'membawa', 'payung', '.', 'Jalan', 'masuknya', 'terjal', ',', 'disarankan', 'membawa', 'kendaraan', 'minimal', 'MPV', 'SUV', 'sangar', 'disarankan', 'membawa', 'sedan/citycar', '.', '…']",1
106,Bukit Jaddhih,"['Bukit', 'kapur', 'dibuka', 'wisata', 'berhati-hati', 'penambangan', 'kapurnya', 'aktif', '.', 'Pakai', 'masker', 'pagi', 'pilihan', 'terbaik', '.', 'Danaunya', 'bagus', 'pemandangan', 'disekitarnya', '.', 'Lebih', 'membawa', 'bekal', 'makanan', '.']",1
107,Bukit Jaddhih,"['Saya', 'percaya', 'tiket', 'masuknya', 'ngasihkan', 'anak-anak', 'benaran', 'tiketnya', 'ta', '..', 'bilang', 'iya', 'percaya', 'periksa', '…']",1
108,Bukit Jaddhih,"['Akhirnya', 'kesini', '..', 'wisata', 'bekas', 'areal', 'penambangan', '...', 'murah', 'meriah', ',', 'keren', 'sih', ',', 'lumayanlah', '..', 'pemandunya', 'moto', '..']",1
109,Bukit Jaddhih,"['Pergi', 'bertepatan', 'lebaran', 'ide', 'bagus', '.', 'Ada', 'preman', 'berkeliaran', 'Rp.5000', 'orang', 'karcis', 'masuk', 'Rp.20.000', '-', 'kesenangan', 'hilang', '.', 'Sepertinya', '…']",1
110,Bukit Jaddhih,"['Tempat', 'refresing', 'cocok', 'berlibur', 'keluarga', '.', 'Tempat', 'madura', 'diakses', 'mobil', 'motor', '.', 'Membayar', '10b', 'Banyak', 'spot', 'foto', 'turis', 'lokal', 'kesini']",1
111,Bukit Jaddhih,"['Jalan', 'bukit', 'parah', 'sih', ',', 'foto', 'prewedding', 'cocok', '.', 'Masuk', 'tiket', '5.000', '/org']",1
112,Bukit Jaddhih,"['Waktu', ',', 'omicron', '..', 'sepi', ',', 'bagus', 'negeri', '.', 'Hanya', 'ticketing', 'tertibkan', 'resmi', '.']",1
113,Bukit Jaddhih,"['Amazeee', 'banget', 'tempatnya', '..', 'keren', '..', 'kesini', 'sorean', 'spot', 'foto', 'cantik', '.', 'Salah', 'wisata', 'menarik', 'madura', ',', 'kagum', 'keindahan', 'bukit', 'jaddih', '.', 'Apalagi', 'menunggu', 'sunset', ',', 'indah', 'banget', 'deh', '.']",1
114,Bukit Jaddhih,"['Wisata', 'bukit', 'kapur', 'khas', 'Madura', '..', 'Tarif', 'masuk', 'lokasi', '10rb', 'motor', '..', 'Kalau', 'masuk', 'area', 'wisatanya', 'tarif', '..', '.', '…']",1
115,Bukit Jaddhih,"['Pertama', 'kali', 'kesini', '.', 'Tempatnya', 'panas', ',', 'bukit', 'kapur', '.', 'Ada', 'kolam', 'air', '.', 'Tapi', 'menambah', 'eksotis', 'lokasinya', '.']",1
116,Bukit Jaddhih,"['Bukit', 'Jaddih', ',', 'satu-satunya', 'wisata', 'pulau', 'Madura', 'datangi', '.', 'Tempatnya', 'lumayan', 'bagus', '.', 'Areal', 'pertambangan', 'dijadikan', 'rekreasi', '.', 'Kece', 'bànget', 'tempatnya', '.', 'Nggak', 'rugilah', 'jauh-jauh', 'Sumatera', 'mampir', '…']",1
117,Bukit Jaddhih,"['Daya', 'tarik', 'destinasi', 'Wisata', 'Bukit', 'Jaddhih', 'terkenal', 'kalangan', 'Masyarakat', 'Jawa', '.', 'Semoga', 'pemerintahan', 'menambah', 'fasilitas', 'Wisata', 'Bukit', 'Jaddih', 'terkenal', 'Mancanegara', '…']",1
118,Bukit Jaddhih,"['bagus', 'foto', '.', 'dijogja', 'tebing', 'breksi', '.', 'dibuka', 'penataan', 'wisata', '.', 'kolam', 'renang', '.', 'parkir', 'luas', ',', 'pakai', 'bus', 'lokasi', 'jalan', '.', 'sayang', '…']",1
119,Bukit Jaddhih,"['Lokasi', 'bekas', 'penambangan', 'dijadikan', 'spot', 'foto', ',', 'jalan', 'bukit', 'jaddih', 'lumayan', 'susah', ',', 'disarankan', 'kendaraan', 'roda', '.', 'Harus', 'pandai-pandai', 'mengambil', 'angel', 'foto', 'menghasilkan', 'foto', 'Ok', '...']",1
120,Bukit Jaddhih,"['Kalau', 'siang', 'panas', ',', 'mending', 'sore', 'lihat', 'sunset', 'bagus', 'istimewa', '.', 'Jalanan', 'pakai', 'gmaps', ',', 'jalanan', 'sempit', 'rusak', ',', '…']",1
121,Bukit Jaddhih,"['Saya', 'kemarin', 'Dari', 'pintu', 'masuk', 'Minta', 'karcis', 'jalan', 'pinta', 'dalm', 'Banyak', 'pungli', 'fasilitas', 'apapun', 'Ada', 'mengecewakan']",0
122,Bukit Jaddhih,"['Lokasinya', 'Jembatan', 'Suramadu', ',', '±', '20', 'menit', 'perjalanan', 'mobil', '/', 'motor', '.', 'Harga', 'tiket', 'masuk', 'terjangkau', '.', 'Ada', 'kolam', 'renang', ',', 'Goa', '&', 'Rakit', 'mengarungi', 'danau', 'mini', '.', 'Sangat', 'layak', 'kunjungi', '..']",1
123,Bukit Jaddhih,"['Tempat', 'cakep', 'indah', ',', 'akses', 'masuk', 'susah', ',', 'jalan', 'rusak', ',', 'tarikan', 'pungli', ',', 'berdebu', '(', 'serbuk', 'kapur', ')', ',', 'akses', 'jalan', 'berbahaya', 'jalur', 'pejalan', 'kaki', 'pegangan']",1
124,Bukit Jaddhih,"['Bukit', 'kapur', 'wisata', 'menjadikan', 'Bangkalan', 'terkenal', '!', 'Seperti', 'selayaknya', 'suasana', 'bukit', 'Kapur', 'berdebu', ',', 'terik', 'panas', '…']",1
126,Bukit Jaddhih,"['Bukit', 'kapur', 'apik', ',', 'sayangnya', 'kurangnya', 'koordinasi', 'penjaga', 'and', 'parkir', '...', 'Harusnya', 'berani', 'kasih', 'tiket', 'masuk', '.', 'Pelayanan', 'wisata', 'ditingkatkan', 'pemisahan', 'daerah', 'tambanganya', 'pertimbangkan', '.', 'Bagus', 'banget', 'foto-foto', '😍', '…']",1
127,Bukit Jaddhih,"['Untuk', 'rekreasi', 'keluarga', 'oke', ',', 'kolam', 'renangnya', ',', 'view', 'bukit', 'bekas', 'galian', 'batu', 'kapur', 'disulap', 'destinasi', 'wisata', 'outdoor', '.', 'Parkir', 'luas', ',', 'kendaraan', 'bukit', 'selfie2', '.']",1
128,Bukit Jaddhih,"['Bukit', 'Jaddih', 'terletak', 'pusat', 'kota', 'Bangkalan', '.', 'Cuaca', 'terik', ',', 'lupa', 'membawa', 'topi', 'payung', 'bukit', 'kapur', 'unik', 'spot', 'foto', 'menarik', '.', 'Kontribusi', 'masuk', 'lokasi', 'lumayan', 'murah', '.']",1
129,Bukit Jaddhih,"['Waktu', 'kesana', 'sepi', 'banget', ',', 'kayak', 'pungli', ',', 'sih', 'bapak2', 'bayar', 'masuk', 'loket', 'tiketnya', '.', 'Tapi', 'yauda', 'gapapa', 'bayar', ',', 'kenapa2', '.', '…']",0
130,Bukit Jaddhih,"['Akses', 'wisata', 'jelek', ',', ""tarik'an"", 'ngeprank', 'wisatawan', ',', 'harga', 'masuk', 'sih', '..']",0
131,Bukit Jaddhih,"['Tempatnya', 'bagus', 'foto', 'saran', 'kesana', 'siang²', 'panas', 'banget', ',', 'karcis', 'dijadikan', 'biar', 'bolak', 'bayar', ',']",1
132,Bukit Jaddhih,"['Hhhhmmmm', '...', 'Banyak', 'pungli', ',', 'nyaman', 'pungli', '.', 'Panas', 'berdebu', ',', 'sarankan', 'membawa', 'kacamata', 'biar', 'kelilipan', 'Dan', 'sunblock', 'biar', 'kulit', 'gosong', '.', 'berkunjung', 'bukit', 'Jadih', ',', 'semoga', 'kedepannya', 'dikelola', 'destinasi', 'wisata', 'nyaman']",0
133,Bukit Jaddhih,"['Tempatnya', 'Bangkalan', 'Tempat', 'indah', 'bekas', 'galian', 'batu', 'bata', ',', 'enak', 'rekreasi', 'berdua', 'rombongan', '.', 'Ada', 'kolam', 'renang', 'Tiket', 'Masuk', 'murah', '.', 'Kalo', 'cuaca', 'panas', 'enak', 'pakai', 'kacamata', 'penutup', 'hidung', '.']",1
134,Bukit Jaddhih,"['Tempat', 'rekreasi', 'lumayan', 'murah', 'meriah.akses', 'jalan', 'tergolong', 'aspal.kalau', 'rekreasi', 'tergantung', 'penikmat', 'suka', 'alam', 'klik', 'nya.tiket', 'masuk', 'rekreasi', '15', 'ribu.tiket', 'masuk', '…']",1
135,Bukit Jaddhih,"['Pastinya', 'panas', 'banget', ',', 'masuk', 'spot', 'foto', 'bagus', '.', 'Entah', ',', 'situ', 'pengunjung', 'dikelola', '.', 'Banyak', 'fasilitas', 'warung-warung', 'terbengkalai', '.']",1
136,Bukit Jaddhih,"['Bukit', 'Jeddih', 'Indah', 'menawan', 'musim', 'penghujan', '...', ',', 'Telaga', 'Goa', 'Pote', 'dipakai', 'berakit-rakit', 'berfoto', 'ria', 'keluarga', '.', 'Kolam', 'renangnya', 'segar', 'sejuk', '...', 'hidangan', 'tepian', 'kolamnya', '.', 'Tempat', 'parkir', ',', 'toilet', '…']",1
137,Bukit Jaddhih,"['1', '.', 'Make', 'sure', 'you', 'bring', 'sunglasses', ',', 'wear', 'a', 'wide', 'hati', ',', 'wear', 'proper', 'shoes', 'avoid', 'sliped', 'and', 'bring', 'umbrella', '!', '…']",1
138,Bukit Jaddhih,"['Bagus', 'banget', 'kesana', ',', 'pintar', 'ambil', 'angel', 'fotonya', '....', 'Tp', 'bandit', 'gerbang', 'masuk', ',', 'masuknya', 'jalan', 'sepi', '.', 'Ga', 'tau', 'nama', 'jalannya', ',', 'nemu', 'google', 'maps', 'ditunjukin', 'jalan', '.', '…']",1
139,Bukit Jaddhih,"['Sangattttt', '....', 'indahhhhh', '....', 'lukisan', 'alam', '.', 'Waktu', 'menikmati', 'Bukit', 'Jaddhih', 'pagi', ',', 'siang', 'panas', '(', 'persiapan', 'sunblock', ',', 'topi', ',', 'payung', ')', '.', 'Selamat', 'menikmati', 'salah', 'keindahan', 'alam', 'negeri', '...']",1
140,Bukit Jaddhih,"['Momen', 'bagus', 'musim', 'hujan', '.', 'Rumput', 'menghijau', ',', 'cuaca', 'panas', '.']",1
141,Bukit Jaddhih,"['Awal', 'masuk', 'biaya', 'persebeda', 'motor', '10.000', ',', 'biaya', 'parkir', '10.000', '.', 'Kalau', 'bangunan', 'warna', 'menghitam', ',', 'area', 'perhatikan', 'perbaikan', 'wisatanya', '.']",0
142,Bukit Jaddhih,"['Suka', 'pemandangannya', ',', 'warna', 'airnya', 'bagus', '(', 'musim', 'panas', ')', ',', 'spot', 'foto', '.', 'Jalanan', 'kesana', 'gampang', 'n', 'parah2', 'banget', '..', '…']",1
143,Bukit Jaddhih,"['Tempatnya', 'keren', '.', 'Cuma', 'akses', 'jalannya', 'diperbaiki', '.', 'Pengelolaannya', 'bagus', 'mengundang', 'wisatawan']",1
144,Bukit Jaddhih,"['Spot', 'foto', 'keren', '...', 'Untung', 'suasana', 'panas', '...', 'Jd', 'hasil', 'foto', 'bagus', '...', 'Cm', 'akses', 'masuk', 'jaddih', 'jalannya']",1
145,Bukit Jaddhih,"['Alhamdulillaah', '...', 'Bukit', 'Jaddih', '(', 'Bangkalan', ',', 'Pulau', 'Madura', ')', '.', 'Tempatnya', 'potensial', 'wisata', ',', 'pengembangan', 'wisatanya', 'ditingkatkan', '.']",1
146,Bukit Jaddhih,"['Bukit', 'kapur', 'bentukan2', 'tertata', ',', 'bentukan', 'kotak', 'menjulang', ',', 'tangga2', 'dinaiki', 'ruangan', ',', 'galian', 'membentuk', 'kubangan', 'terisi', 'air', '...', 'hujan', 'airnya', '…']",1
147,Bukit Jaddhih,"['Berada', 'daerah', 'bangkalan', 'madura', '.', 'Akses', 'jalan', 'kesana', 'motor', 'mobil', '.', 'Tempatnya', 'bagus', '.', 'Tp', 'siap2', 'bawa', 'payung', ',', 'topi', ',', 'sunblock', 'panasnya']",1
148,Bukit Jaddhih,"['Pas', ',', 'musim', 'hujan', '.', 'Air', 'danau', 'bagus', '.', 'Ke', 'musim', 'kering', '.', 'Tapi', 'bagus', '.', 'Cuma', 'debu', '.', 'Jd', 'musim', 'panas', 'pakai', 'masker', '.']",1
149,Bukit Jaddhih,"['Alam', 'terbentuk', 'tetes', 'keringat', 'penduduk', '.', 'Keindahannya', 'menampak', 'kepedulian', 'penguasa', 'desa', '.', 'Perlu', 'komitmen', 'menjadikan', 'desa', 'wisata', 'ramah', 'pengunjung', '.', 'Jika', ',', 'insyaaAllah', 'makmur', 'penduduk']",1
150,Bukit Jaddhih,"['Saya', 'kasih', 'bintang', '1', '.', 'Klo', 'pungli', 'kasih', 'bintang', '5🤣', '…']",0
151,Bukit Jaddhih,"['Tempatnya', 'keren', 'berlibur', ',', 'jembatan', 'suramadu', 'gratis', ',', 'kesini', 'berhenti', '``', 'GOA', 'POTE', ""''"", 'masuknya', 'orang', 'Rp', '.', '5.000', 'one', 'stop', 'destination', 'perahu', ',', 'parkiran', ',', 'toilet', ',', '…']",1
152,Bukit Jaddhih,"['Tempatnya', 'indah', ',', 'bagus', 'banget', 'view', 'foto', ""''"", ',', 'cuman', 'dikelola', 'pemerintah', 'dikasih', 'bimbingan', 'warga', ',', 'pungli', ',', 'masuk', 'kampungnya', 'kena', 'bayar', ',', ',trus', 'masuk', 'kearea', 'tambangnya', '…']",1
153,Bukit Jaddhih,"['Tempatnya', 'mbrasak', 'jalan', 'masuknya', 'rusak', 'berdebu', 'siapin', 'masker', 'warga', 'biaya', 'illegal', 'mobil', 'sepuluh', 'ribu', 'orang', 'ribu', 'berkali', 'kali', '…']",0
154,Bukit Jaddhih,"['Kepengen', 'coba', 'rekreasi', 'Madura', ',', 'tambang', 'batu', 'kapur', 'aktif', ',', 'parkir', 'masuk', 'dipatok', 'orang', '5000', 'rupiah', ',', 'sih', 'lumayan']",1
155,Bukit Jaddhih,"['ما', 'شاء', 'الله', '.', 'Keren', 'banget', 'tempatnya', '..', 'instagramable', '..', 'Tapi', 'diperbaiki', '..', 'akses', 'jalan', 'lokasi', '(', 'titik', '…']",1
156,Bukit Jaddhih,"['Sebenarnya', 'areanya', 'bebas', 'dijelajahi', ',', 'aktivitas', 'penambangan', 'dilarang', 'mendekat', ',', 'spot', 'terbaik', 'keatas', 'bukit', 'rumputnya', ',', 'hati²', 'batuan', 'kapur', 'longsor']",1
157,Bukit Jaddhih,"['Udara', 'panas', '....', 'akses', 'jalan', 'lokasi', 'sepi', '...', 'pinter2', 'cari', 'angel', 'unt', 'foto', 'bagus', '..', 'spot', 'foto', '...', 'bawa', 'air', 'putih', ',', 'jualan', '...', 'udara', 'panas', 'bikin', 'gampang', 'lelah', 'haus']",1
158,Bukit Jaddhih,"['Tempatnya', 'panas', '.', 'Tapi', 'bagus', 'foto²']",1
159,Bukit Jaddhih,"['Taman', 'bukit', 'jadih', 'bukit', 'kapur', 'kota', 'bangkalan', '.', 'Bukit', 'proses', 'masyarakat', 'ambil', 'kapur', '.', 'Jadi', 'rentang', 'bentuknya', 'berubah', '…']",1
160,Bukit Jaddhih,"['Tempat', 'wisata', 'dikunjungi', 'madura.karena', 'bukit', 'kapur.jadi', 'disiapkan', 'masker', 'Sebaiknya', 'kesana', 'sore', 'panas.banyak', 'spoot', 'foto']",1
161,Bukit Jaddhih,"['Jalanan', 'kak', 'susah', '.', 'Lagi', 'beruntung', 'siang', ',', 'pengunjung', '.', 'Serasa', 'VIP', '😎', 'Mas', 'banget', 'nunjukin', 'tempat-tempat', 'foto', ',', 'semi', 'tur', 'guide', ',', 'fotografer', '🤭', '…']",1
162,Bukit Jaddhih,"['Hari', 'kesana', ',', 'sepi', 'pengunjung', 'cumak', 'indak', ',', 'e', 'bagus', ',', 'keren', ',', 'panas', 'sih', 'menurutku', ',', 'pungli', 'sih', 'merasakan', 'sih', 'cumak', 'kena', '2', ',', 'medan', 'lumayan', 'oke', ',', 'wahana', 'perahu', '…']",1
163,Bukit Jaddhih,"['Kalau', 'masuk', 'kesini', 'bayarnya', '3', 'portal', ',', '1', 'portal', 'kampung', ',', '2', 'portal', 'masuk', 'wisata', ',', '3', 'portal', 'masuk', 'telaga', '.', 'Utk', 'lumayan', 'instragameble', ',', 'disana', 'orang', 'juala', 'mknan', 'minuman', 'ringan', ',', 'jualan', '.']",1
164,Bukit Jaddhih,"['Tempat', 'bagus', ',', 'panas', 'lumayan', 'menyengat', '.', 'Kebersihan', 'terjaga', '.', 'Msh', 'exploitasi', 'kapur', ',', 'truck2', 'bersliweran', '.', 'Mdh2an', 'kedepannya', 'pengelolaan', 'breksit', 'Jogja']",1
165,Bukit Jaddhih,"['Kalo', 'bagus', 'strategis', ',', 'sayangkan', 'mengocak', 'lumayan', 'uang', 'keluarkan', ',', 'tiket', 'parkir', 'mahal', ',', 'masuk', 'berhentikan', '…']",1
166,Bukit Jaddhih,"['Perpaduan', 'warna', 'putih', ',', 'pantulan', 'sinar', 'matahari', 'menyengat', ',', 'warna', 'air', 'kolam', 'efek', 'warna', 'biru', 'bersih', 'kesan', 'tersendiri', 'mata', ',', 'kesan', 'cantik', 'bukit', 'aktifitas', 'pertambangan', 'aktif', '…']",1
167,Bukit Jaddhih,"['Tempatnya', 'bagus', 'berpotensi', 'pariwisata', '.', 'Bisa', 'lihat', 'foto-foto', 'upload', '.', 'Pengunjung', 'Surabaya', ',', 'Sidoarjo', ',', 'daerah', 'walopun', '…']",1
168,Bukit Jaddhih,"['Tempat', 'wisata', 'gua', 'buatan', ',', 'Cukup', 'bagus', 'sekedar', 'melepas', 'lelah', 'melintasi', 'jembatan', 'suramadu😁', 'Biaya', 'akomodasi', 'biaya', 'masuk', ',', 'parkir', 'kendaraan', 'tiket', 'masuk', '…']",1
169,Bukit Jaddhih,"['Jika', 'kelola', ',', 'khawatir', 'punah', '.', 'Krn', 'banyaknya', 'penambang', 'batu', 'cepat', 'habis', 'bebatuan', 'wisata', '.']",1
170,Bukit Jaddhih,"['cantik', ',', 'panas', '.', 'spot', 'foto', 'bagus', 'eksplor', '.', 'sedia', 'kaca', 'mata', 'hitam', ',', 'topi/payung', ',', 'masker/buff', 'menahan', 'debu', '.', 'lupa', 'pakai', 'baju', 'warna', 'cerah', 'foto', 'bagus', '.']",1
171,Bukit Jaddhih,"['For', 'the', 'first', 'time', 'ksana', '..', 'pakai', 'plat', 'B', 'ksana', ',', 'ketemu', '1', 'pungli', ',', 'disuruh', 'jalan', ',', 'blgnya', 'rumah', 'keluarga', ',', 'sih', 'wisata', ',', 'ksana', 'ngandelin', 'gmaps', ',', 'masuk', 'mobil', '15rb', 'orang', 'dikenakan', '5rb', 'rupiah', ',', '…']",0
172,Bukit Jaddhih,"['Bukit', 'Kapur', 'Bangkalan', 'Madura', '.', 'Pemandangannya', 'bagus', 'jarang', 'ditemui', '.', 'Siapkan', 'Payung', 'topi', 'kacamata', 'hitam', 'penghalau', 'panas', '.', 'Ada', 'akses', 'jalan', 'masuk', 'jalan', 'utama', 'jalan', 'kampung', '.', 'Jalan', 'kampung', 'jarak', 'motor', 'mobil', '.']",1
173,Bukit Jaddhih,"['Pas', 'Dateng', 'Senin', ',', 'berdua', 'teman', '.', 'Sampe', 'bukit', 'jam', '10', 'an', '.', 'Ternyata', 'teman', 'wisatawan', 'berkunjung', '.', 'Berasa', 'wisata', 'horor', '😳', '...', 'Tapi', 'berkeliling', 'rombongan', '…']",1
174,Bukit Jaddhih,"['Bukit', 'Jaddih', 'Madura', 'Terletak', 'Bangkalan', ',', 'cepat', 'diakses', 'via', 'kapal', 'feri', 'tanjung', 'perak', 'Surabaya', '.', '…']",1
175,Bukit Jaddhih,"['Tempat', 'wisata', 'eksotis', 'pemandangan', 'Bagus', ',', 'cocok', 'foto', 'foto', '.', 'Saran', 'kesini', 'pagi', 'sore', ',', 'udaranya', 'segar']",1
176,Bukit Jaddhih,"['Bawalah', 'uang', 'preman', 'pungli', ',', 'mengaku', 'resmi', 'bertiket', '.', 'Mulai', 'masuk', 'jalan', 'akses', 'ditarik', 'infaq', ',', 'maju', 'ratus', 'meter', 'pos', 'tiket', ',', 'masuk', '&', 'parkir', 'Goa', 'Pote', 'disuruh', 'bayar', '…']",0
177,Bukit Jaddhih,"['Lokasinya', 'menarik', ',', 'jalan', 'masuk', 'susah', 'asli', 'berdebu', 'petunjuk', 'lokasi', 'sederhana', '.', 'Untuk', 'pesepeda', 'parkir', 'bawa', 'masuk', 'sepeda', '.']",1
178,Bukit Jaddhih,"['Tempatnya', 'bagus', 'foto', ""''"", '.', 'Untuk', 'tiket', 'bayar', '2x', ',', 'area', 'tambang', 'area', 'goa', 'pote', '.', 'Masing', ""''"", 'Rp.5000/orang', '.', 'Untuk', 'fasilitas', 'toilet', 'warung', ',', 'parkir', 'luas', '.', 'Sayangnya', 'kebersihan', 'diperhatikan']",1
180,Bukit Jaddhih,"['Tidak', 'direkomendasikan', 'kesana', 'minggu', 'minggu', ',', 'kolamnya', 'dikuras', ',', 'mengecewakan', 'pokoknya', '.', 'Apalagi', 'penjaga', 'tiketnya', 'mengomong', ',', 'bayar', '5rb', 'orang', 'kolamnya', 'enggak ada', '.', 'Cuma', 'lihat', '…']",0
181,Bukit Jaddhih,"['Aslinya', 'penambangan', 'batu', 'kapur', '.', 'Tapi', 'wisata', 'lokasi', 'bekas', 'hasil', 'penambangan', 'epic', '.', 'Banyak', 'spot', 'foto', 'bagus', 'sih', '.', 'Kalau', 'eksplore', 'madura', 'coba', 'wisata', 'kesini', '.']",1
182,Bukit Jaddhih,"['Nice', 'view', '.', 'Kalo', 'dikelola', 'keren', '.', 'Pas', 'kesini', 'Burneh', '(', 'cmiiw', ')', ',', 'jalan', 'lebar', '.', 'Kiri', 'kanan', 'sawah2', ',', 'menyenangkan', 'lihatnya', 'orang', 'lihat', 'layar', 'komputer', '.', 'Trus', 'mendekati', 'Jadih', 'hill', 'perkampungan', ',', 'bukit', 'kapurnya', '.']",1
183,Bukit Jaddhih,"['Cukup', 'exotis', '...', 'sayang', 'kolam', 'renang', '.', 'Maksimal', 'badan', 'orang', 'dewasa', '...', 'akses', 'jalan', 'bagus', 'sedan', 'nekat', '.']",1
184,Bukit Jaddhih,"['Tempat', 'keren', '...', 'tambang', 'batu', 'kapur', '...', 'disulap', 'sedimikan', 'rupa', 'wisata', '...', 'kolam', 'renangnya', '....', 'segeerrrrr', '....', 'seru']",1
185,Bukit Jaddhih,"['Dulu', 'ramai', ',', 'sepi', 'pendemi', ',', 'pengelola', 'jaring', 'panas', ',', 'tanggal', '13', 'maret', '2021', ',', 'kasihan', 'warung2nya.kurang', 'promosi', 'medsos', 'pengelolanya']",1
186,Bukit Jaddhih,"['Kurang', 'rekomended', '.', 'Karna', 'aksesibilitas', '.', 'Jalannya', 'sempit', 'sepi', 'berbahaya', 'rame-rame', '.', 'Kurang', 'worth', '.', 'Tidak', 'informasinya', 'pintu', 'masuknya', '…']",0
187,Bukit Jaddhih,"['Sangat', 'bagus', 'bukit', 'kapur', 'telaga', ',', 'sayang', 'jalan', '.', 'Lokasi', 'bus', 'lebar', 'didukung', 'fasilitas']",1
188,Bukit Jaddhih,"['Spot', 'foto', 'instgramable', 'banget', '.', 'Semua', 'dijadikan', 'spot', 'foto', '.', 'Ada', '2x', 'bayar', '.', 'Yg', 'masuk', 'kawasan', 'perkendaraan', 'beda-beda', '.', 'Yg', 'masuk', 'danau', '(', 'hujan', ')', 'bayarnya', 'diitung', 'perorangan', '.', 'Kesana', 'sore', 'panas', '.']",1
189,Bukit Jaddhih,"['Jalan', 'menuru', 'lokasi', 'luas', ',', 'masuk', 'desa2', '.', 'Saat', 'kesana', 'cuaca', 'mendung', 'panas', '.']",1
190,Bukit Jaddhih,"['Bukit', 'kapur', ',', 'spesial', '.', 'Objek', '``', 'dijual', ""''"", 'bekas', 'gua2', 'lubang', 'penambangan', '.', 'Selebihnya', 'dinikmati', '.', 'lokasi', 'lumayan', 'jalan', '.', 'Retribusi', 'masyarakat', 'dimana-mana', ',', 'menambah', '…']",0
191,Bukit Jaddhih,"['Tidak', 'termanage', ',', 'tiket', 'masuk', 'bayar', '2x', '...', 'fasilitas', 'minim', ',', 'penghobi', 'Selfi', 'bagus', ',', 'sport', 'foto']",1
192,Bukit Jaddhih,"['Uhuy', 'mantap']",1
193,Bukit Jaddhih,"['Tempatnya', 'cocok', 'penggemar', 'fotografi', 'berselfie', '.', 'Yang', ',', 'tempatnya', 'panas', ',', 'jalan', 'terbilang', 'sulit', 'kendaraan', 'mobil', 'bis', '.']",1
194,Bukit Jaddhih,"['Tempat', 'khusus', 'penikmat', 'alam', 'hunting', 'foto', 'view', 'bagus', '.', 'Karena', 'bukit', 'kapur', 'dimana', 'orang-orang', 'menambang', 'kapur', '.', 'Jangan', 'lupa', 'bawa', 'kacamata', 'hitam', 'payung', 'kepanasan', 'silau']",1
195,Bukit Jaddhih,"['Bukit', 'kapur', 'indah', 'diusahakan', 'dikelola', 'masyarakat', '.', 'Beberapa', 'dilengkapi', 'fasilitas', 'penunjang', 'standar', 'standart', 'wisatawan', 'enjoy', 'menikmati', 'keindahan', 'alam', 'jeddih', '.']",1
196,Bukit Jaddhih,"['Sempat', 'goa', 'pote', 'Bukit', 'jaddihnya', 'jarang', 'kesana', '.', 'Padahal', 'bagus']",1
197,Bukit Jaddhih,"['Ga', 'dikelola', 'khusus', '.', 'Mungkin', 'area', 'pertambangan', 'aktiv', '..', 'aktivitas', '.', 'Bagus', 'spot', 'foto', ',', 'air', 'kolamnya', '.', 'Musim', 'hujan', '…']",1
198,Bukit Jaddhih,"['Ada', '2', 'pos', 'pembayaran', 'Ogah', ',', 'warung', 'resmi', ',', 'parkir', 'bayar', 'orang', '5000', 'mobil', '😓', '.', 'Semoga', 'bukit', 'jaddih', 'dikelola', 'bagus', ',', 'terawat', ',', 'terbebas', 'pungli', 'Ogah', 'mak', 'Ogah', '…']",1
199,Bukit Jaddhih,"['Berlokasi', 'Pulau', 'Madura', '.', 'akses', 'jalan', 'terjal', 'berdebu', '.', 'memasuki', 'daerah', 'objek', 'wisata', 'jalan', 'beraspal', '…']",1
200,Bukit Jaddhih,"['Salah', 'Wisata', 'Bukit', 'Kapur', 'terbaik', 'Jawa', 'Timur', ',', 'cocok', 'berfoto', 'selfie', 'keluarga', 'teman', '.', 'Mantapp', '...', '👍🙏🤩', '…']",1
201,Bukit Jaddhih,"['Pemandangan', 'indah', '.', 'Tapi', 'jalanan', 'lokasi', 'memadai', '.', 'Tiket', 'masuk', 'mobil', '10rb', ',', 'tiket', 'orang', '5rb', '.']",1
202,Bukit Jaddhih,"['Tambang', 'Kapur', 'daerah', 'bangkalan', ',', 'Suramadu', 'aktif', 'wisata', 'Goa', 'penambang', 'membentuk', 'Pola', 'Jalur', 'Goa', 'tambang', '.', 'Cocok', 'Offroad', 'lokasinya', '.']",1
203,Bukit Jaddhih,"['Tempatnya', 'amazing', '...', 'disarankan', 'pagi', '...', 'sudut', 'spot', 'foto', '...', 'akses', 'jalan', 'masuk', 'offroad', '...', 'gua']",1
