ulasan,label,tokens,normalized,stem,token_finish
salah satu pantai di sumenep madura yang bagus dan bersih pantai sembilan ini mirip gili trawangan di lombok bisa jadi alternatif kalau kejauhan ke lombok hehehe butuh waktu  menit untuk menyebrang ke pantai sembilan tiket sekali ,1,"['salah', 'satu', 'pantai', 'di', 'sumenep', 'madura', 'yang', 'bagus', 'dan', 'bersih', 'pantai', 'sembilan', 'ini', 'mirip', 'gili', 'trawangan', 'di', 'lombok', 'bisa', 'jadi', 'alternatif', 'kalau', 'kejauhan', 'ke', 'lombok', 'hehehe', 'butuh', 'waktu', 'menit', 'untuk', 'menyebrang', 'ke', 'pantai', 'sembilan', 'tiket', 'sekali']","['salah', 'satu', 'pantai', 'sumenep', 'madura', 'yang', 'bagus', 'bersih', 'pantai', 'sembilan', 'mirip', 'gili', 'trawangan', 'lombok', 'bisa', 'jadi', 'alternatif', 'kalau', 'kejauhan', 'lombok', 'hehehe', 'butuh', 'waktu', 'menit', 'untuk', 'menyebrang', 'pantai', 'sembilan', 'tiket', 'sekali']","['salah', 'satu', 'pantai', 'sumenep', 'madura', 'yang', 'bagus', 'bersih', 'pantai', 'sembilan', 'mirip', 'gili', 'trawangan', 'lombok', 'bisa', 'jadi', 'alternatif', 'kalau', 'jauh', 'lombok', 'hehehe', 'butuh', 'waktu', 'menit', 'untuk', 'menyebrang', 'pantai', 'sembilan', 'tiket', 'sekali']","['salah', 'pantai', 'sumenep', 'madura', 'bagus', 'bersih', 'pantai', 'sembilan', 'gili', 'trawangan', 'lombok', 'alternatif', 'lombok', 'hehehe', 'butuh', 'menit', 'menyebrang', 'pantai', 'sembilan', 'tiket']"
pantainya bagus kelihatannya bening tapi waktu renang jadi butek soale isinya lumpur bawahe penginapannya puanas dapetnya yg paling pojok ,0,"['pantainya', 'bagus', 'kelihatannya', 'bening', 'tapi', 'waktu', 'renang', 'jadi', 'butek', 'soale', 'isinya', 'lumpur', 'bawahe', 'penginapannya', 'puanas', 'dapetnya', 'yg', 'paling', 'pojok']","['pantainya', 'bagus', 'kelihatannya', 'bening', 'tapi', 'waktu', 'renang', 'jadi', 'butek', 'soale', 'isinya', 'lumpur', 'bawahe', 'penginapannya', 'puanas', 'dapetnya', 'yang', 'paling', 'pojok']","['pantai', 'bagus', 'lihat', 'bening', 'tapi', 'waktu', 'renang', 'jadi', 'butek', 'soale', 'isi', 'lumpur', 'bawahe', 'inap', 'puanas', 'dapetnya', 'yang', 'paling', 'pojok']","['pantai', 'bagus', 'lihat', 'bening', 'renang', 'butek', 'soale', 'isi', 'lumpur', 'bawahe', 'inap', 'puanas', 'dapetnya', 'pojok']"
pantai masih bersih walaupun tidak terlalu besar akses kesana juga tidak sulit ada ojek yang bisa mengantar sampai ke pelabuhan bagi yang gak punya kendaraan pake bis bisa lanjut pake ojek ,1,"['pantai', 'masih', 'bersih', 'walaupun', 'tidak', 'terlalu', 'besar', 'akses', 'kesana', 'juga', 'tidak', 'sulit', 'ada', 'ojek', 'yang', 'bisa', 'mengantar', 'sampai', 'ke', 'pelabuhan', 'bagi', 'yang', 'gak', 'punya', 'kendaraan', 'pake', 'bis', 'bisa', 'lanjut', 'pake', 'ojek']","['pantai', 'masih', 'bersih', 'walaupun', 'tidak', 'terlalu', 'besar', 'akses', 'kesana', 'juga', 'tidak', 'sulit', 'ojek', 'yang', 'bisa', 'mengantar', 'sampai', 'pelabuhan', 'bagi', 'yang', 'enggak', 'punya', 'kendaraan', 'pakai', 'bisa', 'lanjut', 'pakai', 'ojek']","['pantai', 'masih', 'bersih', 'walaupun', 'tidak', 'terlalu', 'besar', 'akses', 'kesana', 'juga', 'tidak', 'sulit', 'ojek', 'yang', 'bisa', 'antar', 'sampai', 'labuh', 'bagi', 'yang', 'enggak', 'punya', 'kendara', 'pakai', 'bisa', 'lanjut', 'pakai', 'ojek']","['pantai', 'bersih', 'akses', 'kesana', 'sulit', 'ojek', 'labuh', 'kendara', 'pakai', 'pakai', 'ojek']"
seperti surga yang tersembunyi pantai sembilan sungguh bagus dan bersih dengan pemandangan awan yang cerah laut yang biru dan pasir putih nya sungguh memanjakan mata untuk kesana anda perlu menyeberang dengan biaya kapal rb per orang ,1,"['seperti', 'surga', 'yang', 'tersembunyi', 'pantai', 'sembilan', 'sungguh', 'bagus', 'dan', 'bersih', 'dengan', 'pemandangan', 'awan', 'yang', 'cerah', 'laut', 'yang', 'biru', 'dan', 'pasir', 'putih', 'nya', 'sungguh', 'memanjakan', 'mata', 'untuk', 'kesana', 'anda', 'perlu', 'menyeberang', 'dengan', 'biaya', 'kapal', 'rb', 'per', 'orang']","['seperti', 'surga', 'yang', 'tersembunyi', 'pantai', 'sembilan', 'sungguh', 'bagus', 'bersih', 'dengan', 'pemandangan', 'awan', 'yang', 'cerah', 'laut', 'yang', 'biru', 'pasir', 'putih', 'sungguh', 'memanjakan', 'mata', 'untuk', 'kesana', 'anda', 'perlu', 'menyeberang', 'dengan', 'biaya', 'kapal', 'ribu', 'orang']","['seperti', 'surga', 'yang', 'sembunyi', 'pantai', 'sembilan', 'sungguh', 'bagus', 'bersih', 'dengan', 'pandang', 'awan', 'yang', 'cerah', 'laut', 'yang', 'biru', 'pasir', 'putih', 'sungguh', 'manja', 'mata', 'untuk', 'kesana', 'anda', 'perlu', 'seberang', 'dengan', 'biaya', 'kapal', 'ribu', 'orang']","['surga', 'sembunyi', 'pantai', 'sembilan', 'sungguh', 'bagus', 'bersih', 'pandang', 'awan', 'cerah', 'laut', 'biru', 'pasir', 'putih', 'sungguh', 'manja', 'mata', 'kesana', 'seberang', 'biaya', 'kapal', 'ribu', 'orang']"
jauh nyebrang pake perahu pantainya mirip lombang mending lombang aja,0,"['jauh', 'nyebrang', 'pake', 'perahu', 'pantainya', 'mirip', 'lombang', 'mending', 'lombang', 'aja']","['jauh', 'nyebrang', 'pakai', 'perahu', 'pantainya', 'mirip', 'lombang', 'mending', 'lombang', 'saja']","['jauh', 'nyebrang', 'pakai', 'perahu', 'pantai', 'mirip', 'lombang', 'mending', 'lombang', 'saja']","['nyebrang', 'pakai', 'perahu', 'pantai', 'lombang', 'mending', 'lombang']"
pantai dengan pasir putih yang indah dengan cuaca yang cerah banyak gazebo untuk berteduh dan tersedia penginapan bagi para wisatawan yang berkunjung serta tersedia warung yang menjual makanan dan minuman yang cukup ramah dikantong dapat ditempuh dengan kapal boat kecil dari pelabuhan tanjung saronggi,1,"['pantai', 'dengan', 'pasir', 'putih', 'yang', 'indah', 'dengan', 'cuaca', 'yang', 'cerah', 'banyak', 'gazebo', 'untuk', 'berteduh', 'dan', 'tersedia', 'penginapan', 'bagi', 'para', 'wisatawan', 'yang', 'berkunjung', 'serta', 'tersedia', 'warung', 'yang', 'menjual', 'makanan', 'dan', 'minuman', 'yang', 'cukup', 'ramah', 'dikantong', 'dapat', 'ditempuh', 'dengan', 'kapal', 'boat', 'kecil', 'dari', 'pelabuhan', 'tanjung', 'saronggi']","['pantai', 'dengan', 'pasir', 'putih', 'yang', 'indah', 'dengan', 'cuaca', 'yang', 'cerah', 'banyak', 'gazebo', 'untuk', 'berteduh', 'tersedia', 'penginapan', 'bagi', 'para', 'wisatawan', 'yang', 'berkunjung', 'serta', 'tersedia', 'warung', 'yang', 'menjual', 'makanan', 'minuman', 'yang', 'cukup', 'ramah', 'dikantong', 'dapat', 'ditempuh', 'dengan', 'kapal', 'boat', 'kecil', 'dari', 'pelabuhan', 'tanjung', 'saronggi']","['pantai', 'dengan', 'pasir', 'putih', 'yang', 'indah', 'dengan', 'cuaca', 'yang', 'cerah', 'banyak', 'gazebo', 'untuk', 'teduh', 'sedia', 'inap', 'bagi', 'para', 'wisatawan', 'yang', 'kunjung', 'serta', 'sedia', 'warung', 'yang', 'jual', 'makan', 'minum', 'yang', 'cukup', 'ramah', 'kantong', 'dapat', 'tempuh', 'dengan', 'kapal', 'boat', 'kecil', 'dari', 'labuh', 'tanjung', 'saronggi']","['pantai', 'pasir', 'putih', 'indah', 'cuaca', 'cerah', 'gazebo', 'teduh', 'sedia', 'inap', 'wisatawan', 'kunjung', 'sedia', 'warung', 'jual', 'makan', 'minum', 'ramah', 'kantong', 'tempuh', 'kapal', 'boat', 'labuh', 'tanjung', 'saronggi']"
destinasi yg bagus untuk liburan tempatnya bersih pantainya bagus airnya jernih jika kesana pakai motor lebih baik dibawa dan membayar uang tambahan saat menyebrangan dg perahu dan disana kalian bisa keliling pulau giligenting ,1,"['destinasi', 'yg', 'bagus', 'untuk', 'liburan', 'tempatnya', 'bersih', 'pantainya', 'bagus', 'airnya', 'jernih', 'jika', 'kesana', 'pakai', 'motor', 'lebih', 'baik', 'dibawa', 'dan', 'membayar', 'uang', 'tambahan', 'saat', 'menyebrangan', 'dg', 'perahu', 'dan', 'disana', 'kalian', 'bisa', 'keliling', 'pulau', 'giligenting']","['destinasi', 'yang', 'bagus', 'untuk', 'liburan', 'tempatnya', 'bersih', 'pantainya', 'bagus', 'airnya', 'jernih', 'jika', 'kesana', 'pakai', 'motor', 'lebih', 'baik', 'dibawa', 'membayar', 'uang', 'tambahan', 'saat', 'menyebrangan', 'dengan', 'perahu', 'disana', 'kalian', 'bisa', 'keliling', 'pulau', 'giligenting']","['destinasi', 'yang', 'bagus', 'untuk', 'libur', 'tempat', 'bersih', 'pantai', 'bagus', 'air', 'jernih', 'jika', 'kesana', 'pakai', 'motor', 'lebih', 'baik', 'bawa', 'bayar', 'uang', 'tambah', 'saat', 'menyebrangan', 'dengan', 'perahu', 'sana', 'kalian', 'bisa', 'keliling', 'pulau', 'giligenting']","['destinasi', 'bagus', 'libur', 'bersih', 'pantai', 'bagus', 'air', 'jernih', 'kesana', 'pakai', 'motor', 'bawa', 'bayar', 'uang', 'menyebrangan', 'perahu', 'keliling', 'pulau', 'giligenting']"
pantai sembilan merupakan salah satu wisata yang wajib untuk di kunjungi jika anda pergi ke sumenep untuk menuju tempat ini anda harus menyeberang ke pulau gili labak menggunakan perahu yang perjalanannya sekitar  menit untuk sampai ke ,1,"['pantai', 'sembilan', 'merupakan', 'salah', 'satu', 'wisata', 'yang', 'wajib', 'untuk', 'di', 'kunjungi', 'jika', 'anda', 'pergi', 'ke', 'sumenep', 'untuk', 'menuju', 'tempat', 'ini', 'anda', 'harus', 'menyeberang', 'ke', 'pulau', 'gili', 'labak', 'menggunakan', 'perahu', 'yang', 'perjalanannya', 'sekitar', 'menit', 'untuk', 'sampai', 'ke']","['pantai', 'sembilan', 'merupakan', 'salah', 'satu', 'wisata', 'yang', 'wajib', 'untuk', 'kunjungi', 'jika', 'anda', 'pergi', 'sumenep', 'untuk', 'menuju', 'tempat', 'anda', 'harus', 'menyeberang', 'pulau', 'gili', 'labak', 'menggunakan', 'perahu', 'yang', 'perjalanannya', 'sekitar', 'menit', 'untuk', 'sampai']","['pantai', 'sembilan', 'rupa', 'salah', 'satu', 'wisata', 'yang', 'wajib', 'untuk', 'kunjung', 'jika', 'anda', 'pergi', 'sumenep', 'untuk', 'tuju', 'tempat', 'anda', 'harus', 'seberang', 'pulau', 'gili', 'labak', 'guna', 'perahu', 'yang', 'jalan', 'sekitar', 'menit', 'untuk', 'sampai']","['pantai', 'sembilan', 'rupa', 'salah', 'wisata', 'wajib', 'kunjung', 'pergi', 'sumenep', 'tuju', 'seberang', 'pulau', 'gili', 'labak', 'perahu', 'jalan', 'menit']"
lumayan enak buat camp bisa bawa tenda sendiri utk kapal slalu tersedia dr jam  sampai sore harga rb  orng karcis masuk k pantai  rborng ada tempat nginep ac k ,1,"['lumayan', 'enak', 'buat', 'camp', 'bisa', 'bawa', 'tenda', 'sendiri', 'utk', 'kapal', 'slalu', 'tersedia', 'dr', 'jam', 'sampai', 'sore', 'harga', 'rb', 'orng', 'karcis', 'masuk', 'k', 'pantai', 'rborng', 'ada', 'tempat', 'nginep', 'ac', 'k']","['lumayan', 'enak', 'buat', 'camp', 'bisa', 'bawa', 'tenda', 'sendiri', 'untuk', 'kapal', 'selalu', 'tersedia', 'dari', 'sampai', 'sore', 'harga', 'ribu', 'orang', 'karcis', 'masuk', 'pantai', 'rborng', 'tempat', 'nginep']","['lumayan', 'enak', 'buat', 'camp', 'bisa', 'bawa', 'tenda', 'sendiri', 'untuk', 'kapal', 'selalu', 'sedia', 'dari', 'sampai', 'sore', 'harga', 'ribu', 'orang', 'karcis', 'masuk', 'pantai', 'rborng', 'tempat', 'nginep']","['lumayan', 'enak', 'camp', 'bawa', 'tenda', 'kapal', 'sedia', 'sore', 'harga', 'ribu', 'orang', 'karcis', 'masuk', 'pantai', 'rborng', 'nginep']"
dapat ditempuh  jam dari pelabuhan tanjung sumenep madura akses kendaraan umum menuju tanjung sangat mudah baik menggunakan angkot maupun ojek harap diperhatikan dan perbanyak bertanya dengan daerah baru apabila cuaca cerah pantai ,1,"['dapat', 'ditempuh', 'jam', 'dari', 'pelabuhan', 'tanjung', 'sumenep', 'madura', 'akses', 'kendaraan', 'umum', 'menuju', 'tanjung', 'sangat', 'mudah', 'baik', 'menggunakan', 'angkot', 'maupun', 'ojek', 'harap', 'diperhatikan', 'dan', 'perbanyak', 'bertanya', 'dengan', 'daerah', 'baru', 'apabila', 'cuaca', 'cerah', 'pantai']","['dapat', 'ditempuh', 'dari', 'pelabuhan', 'tanjung', 'sumenep', 'madura', 'akses', 'kendaraan', 'umum', 'menuju', 'tanjung', 'sangat', 'mudah', 'baik', 'menggunakan', 'angkot', 'maupun', 'ojek', 'harap', 'diperhatikan', 'perbanyak', 'bertanya', 'dengan', 'daerah', 'baru', 'apabila', 'cuaca', 'cerah', 'pantai']","['dapat', 'tempuh', 'dari', 'labuh', 'tanjung', 'sumenep', 'madura', 'akses', 'kendara', 'umum', 'tuju', 'tanjung', 'sangat', 'mudah', 'baik', 'guna', 'angkot', 'maupun', 'ojek', 'harap', 'perhati', 'banyak', 'tanya', 'dengan', 'daerah', 'baru', 'apabila', 'cuaca', 'cerah', 'pantai']","['tempuh', 'labuh', 'tanjung', 'sumenep', 'madura', 'akses', 'kendara', 'tuju', 'tanjung', 'mudah', 'angkot', 'ojek', 'harap', 'perhati', 'daerah', 'cuaca', 'cerah', 'pantai']"
salah satu destinasi wisata di kabupaten sumenep yang wajib dikunjungi tepatnya berada di kecamatanpulau gili genting desa bringsang kabupaten sumenep untuk sampai kesana bisa ditempuh dari pelabuhan tanjung saronggi sumenep ,1,"['salah', 'satu', 'destinasi', 'wisata', 'di', 'kabupaten', 'sumenep', 'yang', 'wajib', 'dikunjungi', 'tepatnya', 'berada', 'di', 'kecamatanpulau', 'gili', 'genting', 'desa', 'bringsang', 'kabupaten', 'sumenep', 'untuk', 'sampai', 'kesana', 'bisa', 'ditempuh', 'dari', 'pelabuhan', 'tanjung', 'saronggi', 'sumenep']","['salah', 'satu', 'destinasi', 'wisata', 'kabupaten', 'sumenep', 'yang', 'wajib', 'dikunjungi', 'tepatnya', 'berada', 'kecamatanpulau', 'gili', 'genting', 'desa', 'bringsang', 'kabupaten', 'sumenep', 'untuk', 'sampai', 'kesana', 'bisa', 'ditempuh', 'dari', 'pelabuhan', 'tanjung', 'saronggi', 'sumenep']","['salah', 'satu', 'destinasi', 'wisata', 'kabupaten', 'sumenep', 'yang', 'wajib', 'kunjung', 'tepat', 'ada', 'kecamatanpulau', 'gili', 'genting', 'desa', 'bringsang', 'kabupaten', 'sumenep', 'untuk', 'sampai', 'kesana', 'bisa', 'tempuh', 'dari', 'labuh', 'tanjung', 'saronggi', 'sumenep']","['salah', 'destinasi', 'wisata', 'kabupaten', 'sumenep', 'wajib', 'kunjung', 'kecamatanpulau', 'gili', 'genting', 'desa', 'bringsang', 'kabupaten', 'sumenep', 'kesana', 'tempuh', 'labuh', 'tanjung', 'saronggi', 'sumenep']"
perjalanannya menikmati indahnya samudera di pantainya ombaknya tenang dan bermain banana boats sangat worth in untuk yang fall in love with samudera ,1,"['perjalanannya', 'menikmati', 'indahnya', 'samudera', 'di', 'pantainya', 'ombaknya', 'tenang', 'dan', 'bermain', 'banana', 'boats', 'sangat', 'worth', 'in', 'untuk', 'yang', 'fall', 'in', 'love', 'with', 'samudera']","['perjalanannya', 'menikmati', 'indahnya', 'samudera', 'pantainya', 'ombaknya', 'tenang', 'bermain', 'banana', 'boats', 'sangat', 'worth', 'untuk', 'yang', 'fall', 'love', 'with', 'samudera']","['jalan', 'nikmat', 'indah', 'samudera', 'pantai', 'ombak', 'tenang', 'main', 'banana', 'boats', 'sangat', 'worth', 'untuk', 'yang', 'fall', 'love', 'with', 'samudera']","['jalan', 'nikmat', 'indah', 'samudera', 'pantai', 'ombak', 'tenang', 'main', 'banana', 'boats', 'worth', 'fall', 'love', 'with', 'samudera']"
pantainya keren bersih cottage nya juga nyaman makanan oke suasana pantai vibesnya dapet banget,1,"['pantainya', 'keren', 'bersih', 'cottage', 'nya', 'juga', 'nyaman', 'makanan', 'oke', 'suasana', 'pantai', 'vibesnya', 'dapet', 'banget']","['pantainya', 'keren', 'bersih', 'cottage', 'juga', 'nyaman', 'makanan', 'suasana', 'pantai', 'vibesnya', 'dapat', 'banget']","['pantai', 'keren', 'bersih', 'cottage', 'juga', 'nyaman', 'makan', 'suasana', 'pantai', 'vibesnya', 'dapat', 'banget']","['pantai', 'keren', 'bersih', 'cottage', 'nyaman', 'makan', 'suasana', 'pantai', 'vibesnya', 'banget']"
pantainya baguuus fasilitas lengkapsudah banyak penginapanbisa buat ngecamp harus nyebrang dulu dr pelabuhan tanjung saronggi kab sumenepsktr mnt nyebrang ke pulaumotorpun juga bisa nyampe pulau,1,"['pantainya', 'baguuus', 'fasilitas', 'lengkapsudah', 'banyak', 'penginapanbisa', 'buat', 'ngecamp', 'harus', 'nyebrang', 'dulu', 'dr', 'pelabuhan', 'tanjung', 'saronggi', 'kab', 'sumenepsktr', 'mnt', 'nyebrang', 'ke', 'pulaumotorpun', 'juga', 'bisa', 'nyampe', 'pulau']","['pantainya', 'bagus', 'fasilitas', 'lengkapsudah', 'banyak', 'penginapanbisa', 'buat', 'ngecamp', 'harus', 'nyebrang', 'dulu', 'dari', 'pelabuhan', 'tanjung', 'saronggi', 'sumenepsktr', 'minta', 'nyebrang', 'pulaumotorpun', 'juga', 'bisa', 'sampai', 'pulau']","['pantai', 'bagus', 'fasilitas', 'lengkapsudah', 'banyak', 'penginapanbisa', 'buat', 'ngecamp', 'harus', 'nyebrang', 'dulu', 'dari', 'labuh', 'tanjung', 'saronggi', 'sumenepsktr', 'minta', 'nyebrang', 'pulaumotorpun', 'juga', 'bisa', 'sampai', 'pulau']","['pantai', 'bagus', 'fasilitas', 'lengkapsudah', 'penginapanbisa', 'ngecamp', 'nyebrang', 'labuh', 'tanjung', 'saronggi', 'sumenepsktr', 'nyebrang', 'pulaumotorpun', 'pulau']"
tempat wisata pantai yg rekomended view pantai dan pasirnya halus bersih dan warnanya instagramable cocok untuk wisata keluarga,1,"['tempat', 'wisata', 'pantai', 'yg', 'rekomended', 'view', 'pantai', 'dan', 'pasirnya', 'halus', 'bersih', 'dan', 'warnanya', 'instagramable', 'cocok', 'untuk', 'wisata', 'keluarga']","['tempat', 'wisata', 'pantai', 'yang', 'rekomended', 'view', 'pantai', 'pasirnya', 'halus', 'bersih', 'warnanya', 'instagramable', 'cocok', 'untuk', 'wisata', 'keluarga']","['tempat', 'wisata', 'pantai', 'yang', 'rekomended', 'view', 'pantai', 'pasir', 'halus', 'bersih', 'warna', 'instagramable', 'cocok', 'untuk', 'wisata', 'keluarga']","['wisata', 'pantai', 'rekomended', 'view', 'pantai', 'pasir', 'halus', 'bersih', 'warna', 'instagramable', 'cocok', 'wisata', 'keluarga']"
pantai pasir putih dgn air laut biru bersih bikin hilang stress dsini cuaca nya panas bgt klo sianglbih bagus sore sih tp prahu trakhir cm smpai jm  sore jd harus inap dn pnginapan dpinggir pntqi gt  prmalam klo prahu cm rb perorang tp klo udh lebih dr jm  gk ad lg pnumpqng harus carter bisa  lebih,1,"['pantai', 'pasir', 'putih', 'dgn', 'air', 'laut', 'biru', 'bersih', 'bikin', 'hilang', 'stress', 'dsini', 'cuaca', 'nya', 'panas', 'bgt', 'klo', 'sianglbih', 'bagus', 'sore', 'sih', 'tp', 'prahu', 'trakhir', 'cm', 'smpai', 'jm', 'sore', 'jd', 'harus', 'inap', 'dn', 'pnginapan', 'dpinggir', 'pntqi', 'gt', 'prmalam', 'klo', 'prahu', 'cm', 'rb', 'perorang', 'tp', 'klo', 'udh', 'lebih', 'dr', 'jm', 'gk', 'ad', 'lg', 'pnumpqng', 'harus', 'carter', 'bisa', 'lebih']","['pantai', 'pasir', 'putih', 'dengan', 'laut', 'biru', 'bersih', 'bikin', 'hilang', 'stres', 'disini', 'cuaca', 'panas', 'banget', 'kalo', 'sianglbih', 'bagus', 'sore', 'tapi', 'prahu', 'trakhir', 'cuma', 'sampai', 'sore', 'jadi', 'harus', 'inap', 'pnginapan', 'dpinggir', 'pntqi', 'begitu', 'prmalam', 'kalo', 'prahu', 'cuma', 'ribu', 'perorang', 'tapi', 'kalo', 'sudah', 'lebih', 'dari', 'enggak', 'lagi', 'pnumpqng', 'harus', 'carter', 'bisa', 'lebih']","['pantai', 'pasir', 'putih', 'dengan', 'laut', 'biru', 'bersih', 'bikin', 'hilang', 'stres', 'sini', 'cuaca', 'panas', 'banget', 'kalo', 'sianglbih', 'bagus', 'sore', 'tapi', 'prahu', 'trakhir', 'cuma', 'sampai', 'sore', 'jadi', 'harus', 'inap', 'pnginapan', 'dpinggir', 'pntqi', 'begitu', 'prmalam', 'kalo', 'prahu', 'cuma', 'ribu', 'orang', 'tapi', 'kalo', 'sudah', 'lebih', 'dari', 'enggak', 'lagi', 'pnumpqng', 'harus', 'carter', 'bisa', 'lebih']","['pantai', 'pasir', 'putih', 'laut', 'biru', 'bersih', 'bikin', 'hilang', 'stres', 'cuaca', 'panas', 'banget', 'sianglbih', 'bagus', 'sore', 'prahu', 'trakhir', 'sore', 'inap', 'pnginapan', 'dpinggir', 'pntqi', 'prmalam', 'prahu', 'ribu', 'orang', 'pnumpqng', 'carter']"
pantai pulau sembilan membutuhkan waktu kurang lebih  mnit dari pulau madura dari pelabuhan tanjung saronggi sumenep naik kapal dengan biaya  rb pantai bersih dengan laut yang biru terdapat toko cemilan dengan harga terjangkau,1,"['pantai', 'pulau', 'sembilan', 'membutuhkan', 'waktu', 'kurang', 'lebih', 'mnit', 'dari', 'pulau', 'madura', 'dari', 'pelabuhan', 'tanjung', 'saronggi', 'sumenep', 'naik', 'kapal', 'dengan', 'biaya', 'rb', 'pantai', 'bersih', 'dengan', 'laut', 'yang', 'biru', 'terdapat', 'toko', 'cemilan', 'dengan', 'harga', 'terjangkau']","['pantai', 'pulau', 'sembilan', 'membutuhkan', 'waktu', 'kurang', 'lebih', 'mnit', 'dari', 'pulau', 'madura', 'dari', 'pelabuhan', 'tanjung', 'saronggi', 'sumenep', 'naik', 'kapal', 'dengan', 'biaya', 'ribu', 'pantai', 'bersih', 'dengan', 'laut', 'yang', 'biru', 'terdapat', 'toko', 'cemilan', 'dengan', 'harga', 'terjangkau']","['pantai', 'pulau', 'sembilan', 'butuh', 'waktu', 'kurang', 'lebih', 'mnit', 'dari', 'pulau', 'madura', 'dari', 'labuh', 'tanjung', 'saronggi', 'sumenep', 'naik', 'kapal', 'dengan', 'biaya', 'ribu', 'pantai', 'bersih', 'dengan', 'laut', 'yang', 'biru', 'dapat', 'toko', 'cemilan', 'dengan', 'harga', 'jangkau']","['pantai', 'pulau', 'sembilan', 'butuh', 'mnit', 'pulau', 'madura', 'labuh', 'tanjung', 'saronggi', 'sumenep', 'kapal', 'biaya', 'ribu', 'pantai', 'bersih', 'laut', 'biru', 'toko', 'cemilan', 'harga', 'jangkau']"
wisata pantai  yang berada di pulau gili genting tepatnya di desa bringsang kabupaten sumenep pantai yuang luasnya hanya seberapa tapi cukup memberikan kesan dan kenangan yang manis para wisata lokal maupun luar kota cukup merasa puas ,1,"['wisata', 'pantai', 'yang', 'berada', 'di', 'pulau', 'gili', 'genting', 'tepatnya', 'di', 'desa', 'bringsang', 'kabupaten', 'sumenep', 'pantai', 'yuang', 'luasnya', 'hanya', 'seberapa', 'tapi', 'cukup', 'memberikan', 'kesan', 'dan', 'kenangan', 'yang', 'manis', 'para', 'wisata', 'lokal', 'maupun', 'luar', 'kota', 'cukup', 'merasa', 'puas']","['wisata', 'pantai', 'yang', 'berada', 'pulau', 'gili', 'genting', 'tepatnya', 'desa', 'bringsang', 'kabupaten', 'sumenep', 'pantai', 'yuang', 'luasnya', 'hanya', 'seberapa', 'tapi', 'cukup', 'memberikan', 'kesan', 'kenangan', 'yang', 'manis', 'para', 'wisata', 'lokal', 'maupun', 'luar', 'kota', 'cukup', 'merasa', 'puas']","['wisata', 'pantai', 'yang', 'ada', 'pulau', 'gili', 'genting', 'tepat', 'desa', 'bringsang', 'kabupaten', 'sumenep', 'pantai', 'yuang', 'luas', 'hanya', 'berapa', 'tapi', 'cukup', 'beri', 'kesan', 'kenang', 'yang', 'manis', 'para', 'wisata', 'lokal', 'maupun', 'luar', 'kota', 'cukup', 'rasa', 'puas']","['wisata', 'pantai', 'pulau', 'gili', 'genting', 'desa', 'bringsang', 'kabupaten', 'sumenep', 'pantai', 'yuang', 'luas', 'kesan', 'kenang', 'manis', 'wisata', 'lokal', 'kota', 'puas']"
