ulasan,label,tokens,normalized,stem,token_finish
cantik  eksotis air terjun air tawar langsung didepan ombak pantai,1,"['cantik', 'eksotis', 'air', 'terjun', 'air', 'tawar', 'langsung', 'didepan', 'ombak', 'pantai']","['cantik', 'eksotis', 'terjun', 'tawar', 'langsung', 'didepan', 'ombak', 'pantai']","['cantik', 'eksotis', 'terjun', 'tawar', 'langsung', 'depan', 'ombak', 'pantai']","['cantik', 'eksotis', 'terjun', 'tawar', 'langsung', 'ombak', 'pantai']"
keindahan air terjun yang mengalirr  so beautyfull,1,"['keindahan', 'air', 'terjun', 'yang', 'mengalirr', 'so', 'beautyfull']","['keindahan', 'terjun', 'yang', 'mengalirr', 'beautyfull']","['indah', 'terjun', 'yang', 'mengalirr', 'beautyfull']","['indah', 'terjun', 'mengalirr', 'beautyfull']"
bagus musim kemarau airnya bening,1,"['bagus', 'musim', 'kemarau', 'airnya', 'bening']","['bagus', 'musim', 'kemarau', 'airnya', 'bening']","['bagus', 'musim', 'kemarau', 'air', 'bening']","['bagus', 'musim', 'kemarau', 'air', 'bening']"
pemandangan lautnya jg bagus,1,"['pemandangan', 'lautnya', 'jg', 'bagus']","['pemandangan', 'lautnya', 'juga', 'bagus']","['pandang', 'laut', 'juga', 'bagus']","['pandang', 'laut', 'bagus']"
objek wisata yg sangat keren,1,"['objek', 'wisata', 'yg', 'sangat', 'keren']","['objek', 'wisata', 'yang', 'sangat', 'keren']","['objek', 'wisata', 'yang', 'sangat', 'keren']","['objek', 'wisata', 'keren']"
pemandangannya indah sekali ,1,"['pemandangannya', 'indah', 'sekali']","['pemandangannya', 'indah', 'sekali']","['pandang', 'indah', 'sekali']","['pandang', 'indah']"
bagus pemandangan nya,1,"['bagus', 'pemandangan', 'nya']","['bagus', 'pemandangan']","['bagus', 'pandang']","['bagus', 'pandang']"
indah,1,['indah'],['indah'],['indah'],['indah']
murah meriah malah kadang gratis,1,"['murah', 'meriah', 'malah', 'kadang', 'gratis']","['murah', 'meriah', 'malah', 'kadang', 'gratis']","['murah', 'riah', 'malah', 'kadang', 'gratis']","['murah', 'riah', 'kadang', 'gratis']"
bagus pemandangannya,1,"['bagus', 'pemandangannya']","['bagus', 'pemandangannya']","['bagus', 'pandang']","['bagus', 'pandang']"
bagus sayang jauh,1,"['bagus', 'sayang', 'jauh']","['bagus', 'sayang', 'jauh']","['bagus', 'sayang', 'jauh']","['bagus', 'sayang']"
keren pokoknya  ,1,"['keren', 'pokoknya']","['keren', 'pokoknya']","['keren', 'pokok']","['keren', 'pokok']"
keren,1,['keren'],['keren'],['keren'],['keren']
indah banget,1,"['indah', 'banget']","['indah', 'banget']","['indah', 'banget']","['indah', 'banget']"
pemandangan yang indah,1,"['pemandangan', 'yang', 'indah']","['pemandangan', 'yang', 'indah']","['pandang', 'yang', 'indah']","['pandang', 'indah']"
tempat yang indah,1,"['tempat', 'yang', 'indah']","['tempat', 'yang', 'indah']","['tempat', 'yang', 'indah']",['indah']
strategis dan cantik,1,"['strategis', 'dan', 'cantik']","['strategis', 'cantik']","['strategis', 'cantik']","['strategis', 'cantik']"
pemandangan bagus masih alami perlu lebih banyak mengelola untuk membuat yang terbaik,0,"['pemandangan', 'bagus', 'masih', 'alami', 'perlu', 'lebih', 'banyak', 'mengelola', 'untuk', 'membuat', 'yang', 'terbaik']","['pemandangan', 'bagus', 'masih', 'alami', 'perlu', 'lebih', 'banyak', 'mengelola', 'untuk', 'membuat', 'yang', 'terbaik']","['pandang', 'bagus', 'masih', 'alami', 'perlu', 'lebih', 'banyak', 'kelola', 'untuk', 'buat', 'yang', 'baik']","['pandang', 'bagus', 'alami', 'kelola']"
pemandangan bagus saat matahari berada di utara,1,"['pemandangan', 'bagus', 'saat', 'matahari', 'berada', 'di', 'utara']","['pemandangan', 'bagus', 'saat', 'matahari', 'berada', 'utara']","['pandang', 'bagus', 'saat', 'matahari', 'ada', 'utara']","['pandang', 'bagus', 'matahari', 'utara']"
dulu lumayan sering ke sini salah satu destinasi paling favorit kalau hendak hunting foto landscape di pulau madura ,1,"['dulu', 'lumayan', 'sering', 'ke', 'sini', 'salah', 'satu', 'destinasi', 'paling', 'favorit', 'kalau', 'hendak', 'hunting', 'foto', 'landscape', 'di', 'pulau', 'madura']","['dulu', 'lumayan', 'sering', 'sini', 'salah', 'satu', 'destinasi', 'paling', 'favorit', 'kalau', 'hendak', 'hunting', 'foto', 'landscape', 'pulau', 'madura']","['dulu', 'lumayan', 'sering', 'sini', 'salah', 'satu', 'destinasi', 'paling', 'favorit', 'kalau', 'hendak', 'hunting', 'foto', 'landscape', 'pulau', 'madura']","['lumayan', 'salah', 'destinasi', 'favorit', 'hunting', 'foto', 'landscape', 'pulau', 'madura']"
 tiket masuk rborang anak free batu karang nya sampai hampir ke tengah air sekitar air terjun agak keruh tp ,0,"['tiket', 'masuk', 'rborang', 'anak', 'free', 'batu', 'karang', 'nya', 'sampai', 'hampir', 'ke', 'tengah', 'air', 'sekitar', 'air', 'terjun', 'agak', 'keruh', 'tp']","['tiket', 'masuk', 'rborang', 'anak', 'free', 'batu', 'karang', 'sampai', 'hampir', 'tengah', 'sekitar', 'terjun', 'agak', 'keruh', 'tapi']","['tiket', 'masuk', 'rborang', 'anak', 'free', 'batu', 'karang', 'sampai', 'hampir', 'tengah', 'sekitar', 'terjun', 'agak', 'keruh', 'tapi']","['tiket', 'masuk', 'rborang', 'anak', 'free', 'batu', 'karang', 'terjun', 'keruh']"
sengkok oreng ketapang cong dus nodusih sangat tidak rekomendasi ,0,"['sengkok', 'oreng', 'ketapang', 'cong', 'dus', 'nodusih', 'sangat', 'tidak', 'rekomendasi']","['sengkok', 'oreng', 'ketapang', 'cong', 'nodusih', 'sangat', 'tidak', 'rekomendasi']","['sengkok', 'oreng', 'ketapang', 'cong', 'nodusih', 'sangat', 'tidak', 'rekomendasi']","['sengkok', 'oreng', 'ketapang', 'cong', 'nodusih', 'rekomendasi']"
secara pemandangan air terjun ini biasa saja sebenarnya aku bahkan meragukan kata air terjun karena tingginya yang cuma beberapa meter saja jalan sebentar dari parkiran dan air terjun langsung terlihat gak butuh treking panjang ,0,"['secara', 'pemandangan', 'air', 'terjun', 'ini', 'biasa', 'saja', 'sebenarnya', 'aku', 'bahkan', 'meragukan', 'kata', 'air', 'terjun', 'karena', 'tingginya', 'yang', 'cuma', 'beberapa', 'meter', 'saja', 'jalan', 'sebentar', 'dari', 'parkiran', 'dan', 'air', 'terjun', 'langsung', 'terlihat', 'gak', 'butuh', 'treking', 'panjang']","['secara', 'pemandangan', 'terjun', 'biasa', 'saja', 'sebenarnya', 'bahkan', 'meragukan', 'kata', 'terjun', 'karena', 'tingginya', 'yang', 'cuma', 'beberapa', 'meter', 'saja', 'jalan', 'sebentar', 'dari', 'parkiran', 'terjun', 'langsung', 'terlihat', 'enggak', 'butuh', 'treking', 'panjang']","['cara', 'pandang', 'terjun', 'biasa', 'saja', 'benar', 'bahkan', 'ragu', 'kata', 'terjun', 'karena', 'tinggi', 'yang', 'cuma', 'beberapa', 'meter', 'saja', 'jalan', 'sebentar', 'dari', 'parkir', 'terjun', 'langsung', 'lihat', 'enggak', 'butuh', 'treking', 'panjang']","['pandang', 'terjun', 'ragu', 'terjun', 'meter', 'jalan', 'sebentar', 'parkir', 'terjun', 'langsung', 'lihat', 'butuh', 'treking']"
tempatnya nyaman banyak spot foto nya juga ada tempat parkir buat mobil juga dan ketika masuk harus turun tangga dulu kaya destinasi wisata biasanya yaaa  ,1,"['tempatnya', 'nyaman', 'banyak', 'spot', 'foto', 'nya', 'juga', 'ada', 'tempat', 'parkir', 'buat', 'mobil', 'juga', 'dan', 'ketika', 'masuk', 'harus', 'turun', 'tangga', 'dulu', 'kaya', 'destinasi', 'wisata', 'biasanya', 'yaaa']","['tempatnya', 'nyaman', 'banyak', 'spot', 'foto', 'juga', 'tempat', 'parkir', 'buat', 'mobil', 'juga', 'ketika', 'masuk', 'harus', 'turun', 'tangga', 'dulu', 'kayak', 'destinasi', 'wisata', 'biasanya']","['tempat', 'nyaman', 'banyak', 'spot', 'foto', 'juga', 'tempat', 'parkir', 'buat', 'mobil', 'juga', 'ketika', 'masuk', 'harus', 'turun', 'tangga', 'dulu', 'kayak', 'destinasi', 'wisata', 'biasa']","['nyaman', 'spot', 'foto', 'parkir', 'mobil', 'masuk', 'turun', 'tangga', 'kayak', 'destinasi', 'wisata']"
sudah di kelola dg baik dan bisa jd rujuan wisata anda ini adalah hasil gambar yg sy ambil secara pribadi saat bwrkunjung kesini,1,"['sudah', 'di', 'kelola', 'dg', 'baik', 'dan', 'bisa', 'jd', 'rujuan', 'wisata', 'anda', 'ini', 'adalah', 'hasil', 'gambar', 'yg', 'sy', 'ambil', 'secara', 'pribadi', 'saat', 'bwrkunjung', 'kesini']","['sudah', 'kelola', 'dengan', 'baik', 'bisa', 'jadi', 'rujuan', 'wisata', 'anda', 'adalah', 'hasil', 'gambar', 'yang', 'saya', 'ambil', 'secara', 'pribadi', 'saat', 'bwrkunjung', 'kesini']","['sudah', 'kelola', 'dengan', 'baik', 'bisa', 'jadi', 'rujuan', 'wisata', 'anda', 'adalah', 'hasil', 'gambar', 'yang', 'saya', 'ambil', 'cara', 'pribadi', 'saat', 'bwrkunjung', 'kesini']","['kelola', 'rujuan', 'wisata', 'hasil', 'gambar', 'ambil', 'pribadi', 'bwrkunjung', 'kesini']"
view air terjun oke akses dekat dengan jalan utama fasilitas cukup oke,1,"['view', 'air', 'terjun', 'oke', 'akses', 'dekat', 'dengan', 'jalan', 'utama', 'fasilitas', 'cukup', 'oke']","['view', 'terjun', 'akses', 'dekat', 'dengan', 'jalan', 'utama', 'fasilitas', 'cukup']","['view', 'terjun', 'akses', 'dekat', 'dengan', 'jalan', 'utama', 'fasilitas', 'cukup']","['view', 'terjun', 'akses', 'jalan', 'utama', 'fasilitas']"
cocok sebagai tempat refreshing piknik atau tour bersama keluarga,1,"['cocok', 'sebagai', 'tempat', 'refreshing', 'piknik', 'atau', 'tour', 'bersama', 'keluarga']","['cocok', 'sebagai', 'tempat', 'refreshing', 'piknik', 'atau', 'tour', 'bersama', 'keluarga']","['cocok', 'bagai', 'tempat', 'refreshing', 'piknik', 'atau', 'tour', 'sama', 'keluarga']","['cocok', 'refreshing', 'piknik', 'tour', 'keluarga']"
pas kesini aliran air terjunnya deres banget mungkin karena lagi musim hujan  ,0,"['pas', 'kesini', 'aliran', 'air', 'terjunnya', 'deres', 'banget', 'mungkin', 'karena', 'lagi', 'musim', 'hujan']","['kesini', 'aliran', 'terjunnya', 'deres', 'banget', 'mungkin', 'karena', 'lagi', 'musim', 'hujan']","['kesini', 'alir', 'terjun', 'deres', 'banget', 'mungkin', 'karena', 'lagi', 'musim', 'hujan']","['kesini', 'alir', 'terjun', 'deres', 'banget', 'musim', 'hujan']"
tempat parkir luas air terjun alami,1,"['tempat', 'parkir', 'luas', 'air', 'terjun', 'alami']","['tempat', 'parkir', 'luas', 'terjun', 'alami']","['tempat', 'parkir', 'luas', 'terjun', 'alami']","['parkir', 'luas', 'terjun', 'alami']"
pengambilan foto dari wisata air terjun toroan ,1,"['pengambilan', 'foto', 'dari', 'wisata', 'air', 'terjun', 'toroan']","['pengambilan', 'foto', 'dari', 'wisata', 'terjun', 'toroan']","['ambil', 'foto', 'dari', 'wisata', 'terjun', 'toro']","['ambil', 'foto', 'wisata', 'terjun', 'toro']"
tukang parkirnya malak dengan dalih penitipan helm helm hilang memang resiko sendiri tapi malah diringkes sama tukang parkirnya dan ditaruh pos penitipan jadi bayar  pemalakan dengan modus penitipan paksa kecewa,0,"['tukang', 'parkirnya', 'malak', 'dengan', 'dalih', 'penitipan', 'helm', 'helm', 'hilang', 'memang', 'resiko', 'sendiri', 'tapi', 'malah', 'diringkes', 'sama', 'tukang', 'parkirnya', 'dan', 'ditaruh', 'pos', 'penitipan', 'jadi', 'bayar', 'pemalakan', 'dengan', 'modus', 'penitipan', 'paksa', 'kecewa']","['tukang', 'parkirnya', 'malak', 'dengan', 'dalih', 'penitipan', 'helm', 'helm', 'hilang', 'memang', 'resiko', 'sendiri', 'tapi', 'malah', 'diringkes', 'sama', 'tukang', 'parkirnya', 'ditaruh', 'penitipan', 'jadi', 'bayar', 'pemalakan', 'dengan', 'modus', 'penitipan', 'paksa', 'kecewa']","['tukang', 'parkir', 'malak', 'dengan', 'dalih', 'titip', 'helm', 'helm', 'hilang', 'memang', 'resiko', 'sendiri', 'tapi', 'malah', 'diringkes', 'sama', 'tukang', 'parkir', 'taruh', 'titip', 'jadi', 'bayar', 'mala', 'dengan', 'modus', 'titip', 'paksa', 'kecewa']","['tukang', 'parkir', 'malak', 'dalih', 'titip', 'helm', 'helm', 'hilang', 'resiko', 'diringkes', 'tukang', 'parkir', 'taruh', 'titip', 'bayar', 'mala', 'modus', 'titip', 'paksa', 'kecewa']"
ngopinyantai cocok kl kesini,1,"['ngopinyantai', 'cocok', 'kl', 'kesini']","['ngopinyantai', 'cocok', 'kalau', 'kesini']","['ngopinyantai', 'cocok', 'kalau', 'kesini']","['ngopinyantai', 'cocok', 'kesini']"
sdh beberapa kali kesini ndak pernah bosan must visit place beautiful viewing,1,"['sdh', 'beberapa', 'kali', 'kesini', 'ndak', 'pernah', 'bosan', 'must', 'visit', 'place', 'beautiful', 'viewing']","['sudah', 'beberapa', 'kali', 'kesini', 'indak', 'pernah', 'bosan', 'must', 'visit', 'place', 'beautiful', 'viewing']","['sudah', 'beberapa', 'kali', 'kesini', 'indak', 'pernah', 'bosan', 'must', 'visit', 'place', 'beautiful', 'viewing']","['kali', 'kesini', 'indak', 'bosan', 'must', 'visit', 'place', 'beautiful', 'viewing']"
air terjun yang langsung jatuh ke laut tidak boleh berenang disekelilingnya,0,"['air', 'terjun', 'yang', 'langsung', 'jatuh', 'ke', 'laut', 'tidak', 'boleh', 'berenang', 'disekelilingnya']","['terjun', 'yang', 'langsung', 'jatuh', 'laut', 'tidak', 'boleh', 'berenang', 'disekelilingnya']","['terjun', 'yang', 'langsung', 'jatuh', 'laut', 'tidak', 'boleh', 'renang', 'keliling']","['terjun', 'langsung', 'jatuh', 'laut', 'renang', 'keliling']"
tambah baguus sudah dikelola masyarakat sekitar semoga makin ramai,1,"['tambah', 'baguus', 'sudah', 'dikelola', 'masyarakat', 'sekitar', 'semoga', 'makin', 'ramai']","['tambah', 'baguus', 'sudah', 'dikelola', 'masyarakat', 'sekitar', 'semoga', 'makin', 'ramai']","['tambah', 'baguus', 'sudah', 'kelola', 'masyarakat', 'sekitar', 'moga', 'makin', 'ramai']","['baguus', 'kelola', 'masyarakat', 'moga', 'ramai']"
wisata air terjun tepi pantai yang sejuk mau siangpun suasana tetap sejuk,1,"['wisata', 'air', 'terjun', 'tepi', 'pantai', 'yang', 'sejuk', 'mau', 'siangpun', 'suasana', 'tetap', 'sejuk']","['wisata', 'terjun', 'tepi', 'pantai', 'yang', 'sejuk', 'siangpun', 'suasana', 'tetap', 'sejuk']","['wisata', 'terjun', 'tepi', 'pantai', 'yang', 'sejuk', 'siang', 'suasana', 'tetap', 'sejuk']","['wisata', 'terjun', 'tepi', 'pantai', 'sejuk', 'siang', 'suasana', 'sejuk']"
cukup satu katamantapp ,1,"['cukup', 'satu', 'katamantapp']","['cukup', 'satu', 'katamantapp']","['cukup', 'satu', 'katamantapp']",['katamantapp']
lumayan lah,0,"['lumayan', 'lah']",['lumayan'],['lumayan'],['lumayan']
tempat yang cocok untuk ngadem,1,"['tempat', 'yang', 'cocok', 'untuk', 'ngadem']","['tempat', 'yang', 'cocok', 'untuk', 'ngadem']","['tempat', 'yang', 'cocok', 'untuk', 'ngadem']","['cocok', 'ngadem']"
suasana air terjun di pulau garam madura kecamatan ketapang kabupaten sampang jawa timur,1,"['suasana', 'air', 'terjun', 'di', 'pulau', 'garam', 'madura', 'kecamatan', 'ketapang', 'kabupaten', 'sampang', 'jawa', 'timur']","['suasana', 'terjun', 'pulau', 'garam', 'madura', 'kecamatan', 'ketapang', 'kabupaten', 'sampang', 'jawa', 'timur']","['suasana', 'terjun', 'pulau', 'garam', 'madura', 'camat', 'ketapang', 'kabupaten', 'sampang', 'jawa', 'timur']","['suasana', 'terjun', 'pulau', 'garam', 'madura', 'camat', 'ketapang', 'kabupaten', 'sampang', 'jawa', 'timur']"
spot fotonya diperbanyak biar ga bosen,0,"['spot', 'fotonya', 'diperbanyak', 'biar', 'ga', 'bosen']","['spot', 'fotonya', 'diperbanyak', 'biar', 'enggak', 'bosan']","['spot', 'foto', 'banyak', 'biar', 'enggak', 'bosan']","['spot', 'foto', 'biar', 'bosan']"
perlu di upgrade lagi biar lebih waw,0,"['perlu', 'di', 'upgrade', 'lagi', 'biar', 'lebih', 'waw']","['perlu', 'upgrade', 'lagi', 'biar', 'lebih']","['perlu', 'upgrade', 'lagi', 'biar', 'lebih']","['upgrade', 'biar']"
perlu penataan ulanghingga menambah keajaiban,0,"['perlu', 'penataan', 'ulanghingga', 'menambah', 'keajaiban']","['perlu', 'penataan', 'ulanghingga', 'menambah', 'keajaiban']","['perlu', 'tata', 'ulanghingga', 'tambah', 'ajaib']","['tata', 'ulanghingga', 'ajaib']"
mamtaap jooss g rugi trip ke sini,1,"['mamtaap', 'jooss', 'g', 'rugi', 'trip', 'ke', 'sini']","['mamtaap', 'jooss', 'enggak', 'rugi', 'trip', 'sini']","['mamtaap', 'jooss', 'enggak', 'rugi', 'trip', 'sini']","['mamtaap', 'jooss', 'rugi', 'trip']"
dua bintang dululihat my cennel youtube,0,"['dua', 'bintang', 'dululihat', 'my', 'cennel', 'youtube']","['bintang', 'dululihat', 'cennel', 'youtube']","['bintang', 'dululihat', 'cennel', 'youtube']","['bintang', 'dululihat', 'cennel', 'youtube']"
lokasi aman dan bersahabat,1,"['lokasi', 'aman', 'dan', 'bersahabat']","['lokasi', 'aman', 'bersahabat']","['lokasi', 'aman', 'sahabat']","['lokasi', 'aman', 'sahabat']"
kurang terawat,0,"['kurang', 'terawat']","['kurang', 'terawat']","['kurang', 'awat']",['awat']
semoga terus berkembang,1,"['semoga', 'terus', 'berkembang']","['semoga', 'terus', 'berkembang']","['moga', 'terus', 'kembang']","['moga', 'kembang']"
wisata ini tetangga saya,1,"['wisata', 'ini', 'tetangga', 'saya']","['wisata', 'tetangga', 'saya']","['wisata', 'tetangga', 'saya']","['wisata', 'tetangga']"
akses yang sangat mudah,1,"['akses', 'yang', 'sangat', 'mudah']","['akses', 'yang', 'sangat', 'mudah']","['akses', 'yang', 'sangat', 'mudah']","['akses', 'mudah']"
tempat yg kumuh,0,"['tempat', 'yg', 'kumuh']","['tempat', 'yang', 'kumuh']","['tempat', 'yang', 'kumuh']",['kumuh']
menyenangkan,1,['menyenangkan'],['menyenangkan'],['senang'],['senang']
lumayan lah,0,"['lumayan', 'lah']",['lumayan'],['lumayan'],['lumayan']
pemandangan yang ciamik,1,"['pemandangan', 'yang', 'ciamik']","['pemandangan', 'yang', 'ciamik']","['pandang', 'yang', 'ciamik']","['pandang', 'ciamik']"
lumayan oke,1,"['lumayan', 'oke']",['lumayan'],['lumayan'],['lumayan']
saya kos disini,1,"['saya', 'kos', 'disini']","['saya', 'disini']","['saya', 'sini']",[]
terbayar,1,['terbayar'],['terbayar'],['bayar'],['bayar']
bgs,1,['bgs'],['bagus'],['bagus'],['bagus']
segar,1,['segar'],['segar'],['segar'],['segar']
butek,0,['butek'],['butek'],['butek'],['butek']
sip,1,['sip'],[],[],[]
sering berkunjung,1,"['sering', 'berkunjung']","['sering', 'berkunjung']","['sering', 'kunjung']",['kunjung']
air terjun di pinggir pantailuar biasa bukan  ,1,"['air', 'terjun', 'di', 'pinggir', 'pantailuar', 'biasa', 'bukan']","['terjun', 'pinggir', 'pantailuar', 'biasa', 'bukan']","['terjun', 'pinggir', 'pantailuar', 'biasa', 'bukan']","['terjun', 'pinggir', 'pantailuar']"
sungai jatuh ke laut,1,"['sungai', 'jatuh', 'ke', 'laut']","['sungai', 'jatuh', 'laut']","['sungai', 'jatuh', 'laut']","['sungai', 'jatuh', 'laut']"
kor periksa settong dereh,1,"['kor', 'periksa', 'settong', 'dereh']","['periksa', 'settong', 'dereh']","['periksa', 'settong', 'deh']","['periksa', 'settong', 'deh']"
perlu ditingkatkan lagi,0,"['perlu', 'ditingkatkan', 'lagi']","['perlu', 'ditingkatkan', 'lagi']","['perlu', 'tingkat', 'lagi']",['tingkat']
alhamdulillahsegala puji bagi allahtuhan tunggalesacuma dipingir banyak sampahkalau bisa pengurus mungut biaya masuk tiap hari bersihkan sampahnya,0,"['alhamdulillahsegala', 'puji', 'bagi', 'allahtuhan', 'tunggalesacuma', 'dipingir', 'banyak', 'sampahkalau', 'bisa', 'pengurus', 'mungut', 'biaya', 'masuk', 'tiap', 'hari', 'bersihkan', 'sampahnya']","['alhamdulillahsegala', 'puji', 'bagi', 'allahtuhan', 'tunggalesacuma', 'dipingir', 'banyak', 'sampahkalau', 'bisa', 'pengurus', 'mungut', 'biaya', 'masuk', 'tiap', 'hari', 'bersihkan', 'sampahnya']","['alhamdulillahsegala', 'puji', 'bagi', 'allahtuhan', 'tunggalesacuma', 'dipingir', 'banyak', 'sampahkalau', 'bisa', 'urus', 'mungut', 'biaya', 'masuk', 'tiap', 'hari', 'sih', 'sampah']","['alhamdulillahsegala', 'puji', 'allahtuhan', 'tunggalesacuma', 'dipingir', 'sampahkalau', 'urus', 'mungut', 'biaya', 'masuk', 'sih', 'sampah']"
kurang memuaskan pelayanan kurang  parkir masih kena mahal,0,"['kurang', 'memuaskan', 'pelayanan', 'kurang', 'parkir', 'masih', 'kena', 'mahal']","['kurang', 'memuaskan', 'pelayanan', 'kurang', 'parkir', 'masih', 'kena', 'mahal']","['kurang', 'muas', 'layan', 'kurang', 'parkir', 'masih', 'kena', 'mahal']","['muas', 'layan', 'parkir', 'kena', 'mahal']"
tidak seperti awal opening dan sampah berserakan,0,"['tidak', 'seperti', 'awal', 'opening', 'dan', 'sampah', 'berserakan']","['tidak', 'seperti', 'awal', 'opening', 'sampah', 'berserakan']","['tidak', 'seperti', 'awal', 'opening', 'sampah', 'sera']","['opening', 'sampah', 'sera']"
tempat nya kotor dan sempit,0,"['tempat', 'nya', 'kotor', 'dan', 'sempit']","['tempat', 'kotor', 'sempit']","['tempat', 'kotor', 'sempit']","['kotor', 'sempit']"
tempatnya bagus bgt senang kalau liburan ketempat kaya gini bikin happy dan air terjun nya bagus bgt,1,"['tempatnya', 'bagus', 'bgt', 'senang', 'kalau', 'liburan', 'ketempat', 'kaya', 'gini', 'bikin', 'happy', 'dan', 'air', 'terjun', 'nya', 'bagus', 'bgt']","['tempatnya', 'bagus', 'banget', 'senang', 'kalau', 'liburan', 'ketempat', 'kayak', 'begini', 'bikin', 'happy', 'terjun', 'bagus', 'banget']","['tempat', 'bagus', 'banget', 'senang', 'kalau', 'libur', 'tempat', 'kayak', 'begini', 'bikin', 'happy', 'terjun', 'bagus', 'banget']","['bagus', 'banget', 'senang', 'libur', 'kayak', 'bikin', 'happy', 'terjun', 'bagus', 'banget']"
bagus namun belum bersih pantainya kalau saja dirawat dan dibersihkan akan sangat amat indah,0,"['bagus', 'namun', 'belum', 'bersih', 'pantainya', 'kalau', 'saja', 'dirawat', 'dan', 'dibersihkan', 'akan', 'sangat', 'amat', 'indah']","['bagus', 'namun', 'belum', 'bersih', 'pantainya', 'kalau', 'saja', 'dirawat', 'dibersihkan', 'akan', 'sangat', 'amat', 'indah']","['bagus', 'namun', 'belum', 'bersih', 'pantai', 'kalau', 'saja', 'rawat', 'bersih', 'akan', 'sangat', 'amat', 'indah']","['bagus', 'bersih', 'pantai', 'rawat', 'bersih', 'indah']"
tempatnya bagus bnget alternatif liburan sekolah bersama keluarga,1,"['tempatnya', 'bagus', 'bnget', 'alternatif', 'liburan', 'sekolah', 'bersama', 'keluarga']","['tempatnya', 'bagus', 'banget', 'alternatif', 'liburan', 'sekolah', 'bersama', 'keluarga']","['tempat', 'bagus', 'banget', 'alternatif', 'libur', 'sekolah', 'sama', 'keluarga']","['bagus', 'banget', 'alternatif', 'libur', 'sekolah', 'keluarga']"
